"scientificName","status","rank","Kingdom","Phylum","Class","Order","Family","Genus","PlantGenusSpecies","State","County","Latitude","Longitude","Site","Date","time","temp","hum","wind","FlowerNum","patch_size","Year","doy","Occ","logFlowerNum"
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.055547,-123.252071,"Fisher Butte",2021-06-16,"14:51",76,40,13,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"10:30",67,57,15,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Erigeron decumbens Nutt.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Erigeron","Erigeron decumbens","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"16:25",82,33,12,0,NA,"2021",167,0,0
"Allium amplectens Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium","Allium amplectens","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-06-15,"12:21",NA,NA,NA,0,NA,"2021",166,0,0
"Allium amplectens Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium","Allium amplectens","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-06-15,"12:21",NA,NA,NA,0,NA,"2021",166,0,0
"Allium amplectens Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium","Allium amplectens","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-06-15,"12:21",NA,NA,NA,0,NA,"2021",166,0,0
"Allium amplectens Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","Allium","Allium amplectens","OR","Lane",44.056149,-123.191742,"Oxbow West",2021-06-15,"12:21",NA,NA,NA,0,NA,"2021",166,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
"Downingia elegans (Douglas ex Lindl.) Torr.","ACCEPTED","SPECIES","Plantae","Tracheophyta","Magnoliopsida","Asterales","Campanulaceae","Downingia","Downingia elegans","OR","Lane",44.061223,-123.211069,"Green Hill",2021-06-16,"12:46",NA,NA,NA,0,NA,"2021",167,0,0
