Site,Date,State,County,PlantKingdom,PlantPhylum,PlantClass,PlantOrder,PlantFamily,PlantGenus,PlantGenusSpecies,Order,MiscGroup,Family,SubFamily,Tribe,Genus,Species,SubSpecies
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Madia,Madia elegans,Hymenoptera,Anthophila,Apidae,Apinae,Bombini,Bombus,vosnesenskii,Bombus vosnesenskii
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Madia,Madia elegans,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis setosa,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis setosa,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis setosa,Hymenoptera,Anthophila,Apidae,Apinae,Eucerini,Melissodes,,Melissodes
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,Diptera,,Syrphidae,,,,MS21.01,Syrphidae MS21.01
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia,Clarkia amoena,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum (Evylaeus)
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris radicata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris radicata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris radicata,Hymenoptera,Anthophila,Apidae,Apinae,Eucerini,Melissodes,,Melissodes
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Apidae,Apinae,Eucerini,Melissodes,,Melissodes
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio jacobaea,Diptera,,Tachinidae,Tachininae,,Tachina,"grossa
grosa
grossa
grossa",Tachina grossa
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio jacobaea,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,Senecio jacobaea,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,Achillea millefolium,No Specimens Collected,,,,,,,No Specimens Collected
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Daucus,Daucus carota,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla gracilis,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla gracilis,Diptera,,Empididae,,,,MS21.01,Empididae MS21.01
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,,,,,,,,
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Downingia,Downingia elegans,No Specimens Collected,,,,,,,No Specimens Collected
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Diptera,,,,,Thecophora,MS21.01,Thecophora MS21.01
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,puncticollis,"Epicauta puncticollis Dejean, 1834"
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,Diptera,,Syrphidae,Syrphinae,Syrphini,Sphaerophoria,sulphuripes,Sphaerophoria sulphuripes
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum (Dialictus)
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,olympiae,Lasioglossum olympiae
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,puncticollis,"Epicauta puncticollis Dejean, 1834"
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,No Specimens Collected,,,,,,,No Specimens Collected
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris radicata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eriophyllum,Eriophyllum lanatum,No Specimens Collected,,,,,,,No Specimens Collected
Jefferson Farm,02-Jul-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum bienne,No Specimens Collected,,,,,,,No Specimens Collected
Jefferson Farm,02-Jul-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,No Specimens Collected,,,,,,,No Specimens Collected
Jefferson Farm,02-Jul-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,,,,,,,,
Jefferson Farm,02-Jul-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,02-Jul-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,02-Jul-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Jefferson Farm,02-Jul-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,Dipsacus fullonum,No Specimens Collected,,,,,,,No Specimens Collected
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,Dipsacus fullonum,Hymenoptera,Anthophila,Apidae,Apinae,Bombini,Bombus,,Bombus
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,Dipsacus fullonum,Hymenoptera,Anthophila,Apidae,Apinae,Bombini,Bombus,,Bombus
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,Dipsacus fullonum,Hymenoptera,Anthophila,Apidae,Apinae,Bombini,Bombus,,Bombus
Jefferson Farm,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Dipsacus,Dipsacus fullonum,Hymenoptera,Anthophila,Apidae,Apinae,Bombini,Bombus,,Bombus
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,No Specimens Collected,,,,,,,No Specimens Collected
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Halictidae,,,,,Halictidae
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,Diptera,,,,,Thecophora,MS21.01,Thecophora MS21.01
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,,,,,,,,
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris radicata,,,,,,,,
Oxbow West,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,Hypochaeris radicata,Hymenoptera,Anthophila,Halictidae,,,,,Halictidae
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla gracilis,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum (Evylaeus)
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,,,,,,,,
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,Leontodon taraxacoides,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum (Dialictus)
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,MS.21J,Andrena MS.21J
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Hymenoptera,Anthophila,Andrenidae,Andreninae,Andrenini,Andrena,MS.21J,Andrena MS.21J
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,No Specimens Collected,,,,,,,No Specimens Collected
Green Hill,30-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Downingia,Downingia elegans,No Specimens Collected,,,,,,,No Specimens Collected
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Colletidae,Hylaeinae,,Hylaeus,MS2,Hylaeus MS2
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,,,,,,,,
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla gracilis,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,,Ashmeadiella
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla gracilis,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,puncticollis,"Epicauta puncticollis Dejean, 1834"
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron decumbens,,,,,,,,
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron decumbens,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,,Ashmeadiella
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron decumbens,Hymenoptera,Anthophila,Megachilidae,Megachilinae,Osmiini,Ashmeadiella,,Ashmeadiella
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Potentilla congesta,No Specimens Collected,,,,,,,No Specimens Collected
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,Prunella vulgaris,No Specimens Collected,,,,,,,No Specimens Collected
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,Hymenoptera,Anthophila,Colletidae,Hylaeinae,,Hylaeus,MS2,Hylaeus MS2
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,Hymenoptera,Anthophila,Colletidae,Hylaeinae,,Hylaeus,MS2,Hylaeus MS2
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,Hymenoptera,Anthophila,Colletidae,Hylaeinae,,Hylaeus,MS2,Hylaeus MS2
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,Hymenoptera,Anthophila,Apidae,Apinae,Apini,Apis,mellifera,Apis mellifera
Fisher Butte,29-Jun-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,Spiraea douglasii,Coleoptera,,Chrysomelidae,Galerucinae,Luperini,Diabrotica,undecimpunctata,Diabrotica undecimpunctata
Finley Wildlife Refuge,29-Jun-21,OR,Benton,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,No Specimens Collected,,,,,,,No Specimens Collected
Finley Wildlife Refuge,29-Jun-21,OR,Benton,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis setosa,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Finley Wildlife Refuge,29-Jun-21,OR,Benton,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis setosa,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Finley Wildlife Refuge,29-Jun-21,OR,Benton,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis setosa,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Finley Wildlife Refuge,29-Jun-21,OR,Benton,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,Hypericum perforatum,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Finley Wildlife Refuge,29-Jun-21,OR,Benton,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia,Clarkia purpurea,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,,Lasioglossum (Evylaeus)
Finley Wildlife Refuge,29-Jun-21,OR,Benton,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leucanthemum,Leucanthemum vulgare,No Specimens Collected,,,,,,,No Specimens Collected
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Diptera,,,,,Thecophora,MS21.01,Thecophora MS21.01
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Coleoptera,,Chrysomelidae,Galerucinae,Luperini,Diabrotica,undecimpunctata,Diabrotica undecimpunctata
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Diptera,,,,,Thecophora,MS21.01,Thecophora MS21.01
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Agapostemon,virescens,Agapostemon virescens
Oxbow West,02-Jul-21,OR,Lane,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Microseris,Microseris laciniata,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Agapostemon,virescens,Agapostemon virescens
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,Epilobium densiflorum,No Specimens Collected,,,,,,,No Specimens Collected
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Ericales,Polemoniaceae,Navarretia,Navarretia squarrosa,No Specimens Collected,,,,,,,No Specimens Collected
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Centaurium,Centaurium erythraea,No Specimens Collected,,,,,,,No Specimens Collected
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,Epilobium brachycarpum,No Specimens Collected,,,,,,,No Specimens Collected
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,Mentha pulegium,No Specimens Collected,,,,,,,No Specimens Collected
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis setosa,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,puncticollis,"Epicauta puncticollis Dejean, 1834"
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,Crepis setosa,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Lasioglossum,titusi,Lasioglossum titusi
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,Prunella vulgaris,Coleoptera,,Meloidae,"	Meloinae",,Epicauta,puncticollis,"Epicauta puncticollis Dejean, 1834"
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,Prunella vulgaris,Hymenoptera,Anthophila,Apidae,Apinae,Bombini,Bombus,californicus,Bombus californicus
Ankeny Wildlife Refuge,29-Jun-21,OR,Marion,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron decumbens,Hymenoptera,Anthophila,Halictidae,Halictinae,Halictini,Halictus,ligatus,Halictus ligatus
